narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,action_presence,camera_motion,lighting,focus,action_completeness,object_presence,quality_score,tsn_top1_action,tsn_top5_action,tsn_top1_verb,tsn_top5_verb,tsn_top1_noun,tsn_top5_noun,avion_top1_action,avion_top5_action,avion_top1_verb,avion_top5_verb,avion_top1_noun,avion_top5_noun
P01_09_77,P01,P01_09,00:03:31.1,00:03:30.4,00:03:32.0,12624,12722,take measuring cup,take,0,cup:measuring,13,['cup:measuring'],[13],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_09_777,P01,P01_09,00:52:10.099,00:52:10.26,00:52:12.83,187815,187969,take pan,take,0,pan,5,['pan'],[5],1,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_09_785,P01,P01_09,00:52:50.0,00:52:50.6,00:52:52.8,190236,190367,put plate into rack,put-into,5,plate,2,"['plate', 'rack']","[2, 110]",1,5.0,4.0,5.0,5.0,5.0,0.9404761904761904,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_09_80,P01,P01_09,00:03:37.9,00:03:37.8,00:03:38.9,13068,13134,take spatula,take,0,spatula,20,['spatula'],[20],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761904,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_09_830,P01,P01_09,00:55:36.1,00:55:33.7,00:55:37.5,200025,200250,wash hands,wash,2,hand,11,['hand'],[11],1,3.0,4.0,3.0,4.0,4.0,0.6323529411764707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_09_85,P01,P01_09,00:03:55.0,00:03:53.5,00:04:08.3,14012,14900,stir,stir,10,flour,75,['flour'],[75],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_09_872,P01,P01_09,00:59:05.3,00:58:54.6,00:59:03.1,212077,212586,take pizza slice,take,0,slice:pizza,91,['slice:pizza'],[91],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761904,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_102_120,P01,P01_102,00:04:23.602,00:04:23.61,00:04:24.82,13180,13241,take lid,take,0,lid,6,['lid'],[6],1,5.0,5.0,5.0,5.0,4.0,0.9404761904761904,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_102_86,P01,P01_102,00:03:23.850,00:03:23.69,00:03:25.06,10184,10253,wipe surface,wipe,2,surface,42,['surface'],[42],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_103_23,P01,P01_103,00:00:43.4,00:00:42.0,00:00:43.8,2101,2192,pick up cutlery,pick-up,0,cutlery,58,['cutlery'],[58],1,4.0,5.0,4.0,4.0,4.0,0.7916666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_103_3,P01,P01_103,00:00:10.6,00:00:10.5,00:00:11.9,524,597,put plate into cupboard,put-into,5,plate,2,"['plate', 'cupboard']","[2, 3]",1,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_103_68,P01,P01_103,00:02:03.1,00:02:01.0,00:02:04.6,6050,6229,put cereals into cupboard,put-into,5,cereal,99,"['cereal', 'cupboard']","[99, 3]",1,4.0,4.0,4.0,4.0,3.0,0.6875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_103_73,P01,P01_103,00:02:10.1,00:02:09.2,00:02:10.2,6461,6508,pick up food container,pick-up,0,container:food,21,['container:food'],[21],1,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_104_16,P01,P01_104,00:00:32.9,00:00:32.3,00:00:33.7,1616,1686,squeeze sponge,squeeze,18,sponge,9,['sponge'],[9],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761904,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_104_6,P01,P01_104,00:00:18.1,00:00:17.9,00:00:18.8,896,942,open drawer,open,3,drawer,8,['drawer'],[8],1,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_104_68,P01,P01_104,00:02:58.3,00:02:58.1,00:02:59.1,8906,8953,put down sponge,put-down,1,sponge,9,['sponge'],[9],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761904,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_104_9,P01,P01_104,00:00:22.9,00:00:22.7,00:00:23.3,1137,1167,take sponge,take,0,sponge,9,['sponge'],[9],1,5.0,5.0,4.0,4.0,4.0,0.8369565217391306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_105_104,P01,P01_105,00:03:11.100,00:03:10.95,00:03:11.45,9547,9572,put courgette dice into wok,put-into,5,dice:courgette,76,"['dice:courgette', 'wok']","[76, 5]",1,5.0,5.0,5.0,4.0,5.0,0.9404761904761904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_105_180,P01,P01_105,00:06:39.351,00:06:39.03,00:06:39.75,19951,19987,put down lid,put-down,1,lid,6,['lid'],[6],1,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_105_194,P01,P01_105,00:06:51.601,00:06:51.59,00:06:52.13,20579,20606,close fridge,close,4,fridge,12,['fridge'],[12],1,5.0,4.0,5.0,4.0,5.0,0.8863636363636362,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_105_381,P01,P01_105,00:15:01.356,00:15:01.15,00:15:01.80,45057,45090,turn off tap,turn-off,8,tap,0,['tap'],[0],1,3.0,4.0,3.0,4.0,3.0,0.5833333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_105_596,P01,P01_105,00:23:53.851,00:23:53.41,00:24:13.53,71670,72676,stir food,stir,10,food,34,['food'],[34],1,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_105_638,P01,P01_105,00:26:21.604,00:26:21.55,00:26:23.28,79077,79164,pick up kettle,pick-up,0,kettle,44,['kettle'],[44],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_107_33,P01,P01_107,00:01:01.353,00:01:01.09,00:01:01.85,3054,3092,open bottle,open,3,bottle,15,['bottle'],[15],1,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_107_56,P01,P01_107,00:01:45.356,00:01:45.06,00:01:46.03,5253,5301,put spoon into cup,put-into,5,spoon,1,"['spoon', 'cup']","[1, 13]",1,5.0,4.0,4.0,5.0,4.0,0.8369565217391306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_109_641,P01,P01_109,00:48:09.350,00:48:09.43,00:48:09.75,144471,144487,turn on tap,turn-on,6,tap,0,['tap'],[0],1,5.0,5.0,5.0,4.0,5.0,0.9404761904761904,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_109_648,P01,P01_109,00:48:19.600,00:48:18.94,00:48:20.75,144947,145037,pick up bowl,pick-up,0,bowl,7,['bowl'],[7],1,5.0,4.0,4.0,4.0,4.0,0.7916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_109_706,P01,P01_109,00:51:54.100,00:51:53.62,00:51:57.02,155681,155851,flip omelette,flip,22,omelette,162,['omelette'],[162],1,5.0,5.0,5.0,5.0,4.0,0.9404761904761904,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_17_100,P01,P01_17,00:07:00.110,00:07:00.16,00:07:12.02,25209,25921,grate carrots,grate,77,carrot,41,['carrot'],[41],1,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_18_520,P01,P01_18,00:41:54.400,00:41:52.48,00:41:54.23,150748,150853,put down sponge,put-down,1,sponge,9,['sponge'],[9],1,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_18_585,P01,P01_18,00:50:20.910,00:49:49.13,00:50:30.03,179347,181801,still stirring food,stir,10,food,34,['food'],[34],1,5.0,5.0,5.0,4.0,5.0,0.9404761904761904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_18_611,P01,P01_18,00:53:57.930,00:53:56.20,00:53:58.20,194172,194292,put down spoon,put-down,1,spoon,1,['spoon'],[1],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761904,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_18_96,P01,P01_18,00:07:37.300,00:07:34.91,00:07:35.82,27294,27349,open cupboard,open,3,cupboard,3,['cupboard'],[3],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761904,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_19_42,P01,P01_19,00:02:34.750,00:02:32.56,00:02:34.83,9153,9289,turn on tap,turn-on,6,tap,0,['tap'],[0],1,5.0,4.0,3.0,5.0,5.0,0.806338028169014,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_19_52,P01,P01_19,00:03:16.459,00:03:15.87,00:03:16.79,11752,11807,put down glass,put-down,1,glass,10,['glass'],[10],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761904,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P01_19_68,P01,P01_19,00:03:48.769,00:03:46.98,00:03:53.73,13618,14023,wash ladle,wash,2,ladle,97,['ladle'],[97],1,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_01_0,P02,P02_01,00:00:03.2,00:00:02.3,00:00:04.0,138,240,walk to sink,walk,67,sink,63,['sink'],[63],1,5.0,5.0,3.0,4.0,4.0,0.7635135135135134,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_01_10,P02,P02_01,00:00:24.9,00:00:23.7,00:00:26.1,1421,1564,pick mug,pick,0,mug,13,['mug'],[13],1,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_01_18,P02,P02_01,00:00:46.7,00:00:43.8,00:00:45.4,2630,2724,remove bag from cereal,remove-from,12,bag,19,"['bag', 'cereal']","[19, 99]",1,5.0,5.0,5.0,5.0,4.0,0.9404761904761904,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_01_22,P02,P02_01,00:00:54.6,00:00:53.7,00:00:54.9,3223,3296,close bag,close,4,bag,19,['bag'],[19],1,5.0,5.0,5.0,4.0,4.0,0.8863636363636362,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_01_78,P02,P02_01,00:02:57.7,00:02:54.9,00:02:57.4,10496,10643,put water filter,put,1,filter:water,66,['filter:water'],[66],1,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_0,P02,P02_03,00:00:03.8,00:00:02.8,00:00:05.2,165,315,open bag,open,3,bag,19,['bag'],[19],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761904,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_109,P02,P02_03,00:05:24.3,00:05:23.4,00:05:24.6,19402,19474,pick up kettle,pick-up,0,kettle,44,['kettle'],[44],1,5.0,4.0,4.0,5.0,5.0,0.8863636363636362,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_123,P02,P02_03,00:05:51.0,00:05:49.9,00:05:57.6,20995,21453,put pot on stove,put-on,1,pot,29,"['pot', 'stove']","[29, 24]",1,5.0,5.0,4.0,5.0,5.0,0.9404761904761904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_127,P02,P02_03,00:06:20.8,00:06:26.5,00:06:36.8,23189,23805,still slicing onions,slice,7,onion,16,['onion'],[16],1,3.0,4.0,4.0,5.0,4.0,0.7240259740259741,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_167,P02,P02_03,00:09:28.3,00:09:27.4,00:09:28.7,34042,34122,unplug,unplug,12,microwave,90,['microwave'],[90],1,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_185,P02,P02_03,00:10:40.4,00:10:39.7,00:10:40.8,38380,38447,switch stove off,switch-off,8,stove,24,['stove'],[24],1,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_201,P02,P02_03,00:11:16.5,00:11:15.2,00:11:16.2,40512,40572,put cheese,put,1,cheese,32,['cheese'],[32],1,5.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_221,P02,P02_03,00:12:17.4,00:12:18.8,00:12:21.2,44331,44472,read recipe on pasta,read-on,38,recipe,149,"['recipe', 'pasta']","[149, 45]",1,5.0,4.0,5.0,5.0,5.0,0.9404761904761904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_234,P02,P02_03,00:12:56.0,00:12:55.0,00:12:56.1,46497,46565,move scissors,move,11,scissors,79,['scissors'],[79],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761904,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_261,P02,P02_03,00:14:33.7,00:14:32.9,00:14:34.4,52376,52461,lower heat,lower,73,heat,65,['heat'],[65],1,4.0,4.0,4.0,4.0,4.0,0.75,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_266,P02,P02_03,00:14:52.3,00:14:48.5,00:15:02.1,53308,54124,still chopping chicken,chop,7,chicken,57,['chicken'],[57],1,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_277,P02,P02_03,00:15:52.6,00:15:51.7,00:15:53.2,57099,57190,close pesto,close,4,pesto,47,['pesto'],[47],1,5.0,5.0,4.0,5.0,4.0,0.8863636363636362,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_288,P02,P02_03,00:16:12.4,00:16:10.8,00:16:11.7,58250,58302,put cheese down,put-down,1,cheese,32,['cheese'],[32],1,3.0,4.0,4.0,4.0,5.0,0.7240259740259741,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_316,P02,P02_03,00:18:00.0,00:17:57.1,00:17:58.0,64623,64678,increase heat,increase,70,heat,65,['heat'],[65],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_92,P02,P02_03,00:04:07.5,00:04:07.4,00:04:08.6,14847,14914,put onion on chopping board,put-on,1,onion,16,"['onion', 'board:chopping']","[16, 18]",1,5.0,5.0,4.0,5.0,5.0,0.9404761904761904,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_03_97,P02,P02_03,00:04:18.1,00:04:16.5,00:04:19.0,15391,15542,chop end of onion,chop,7,end:onion,16,['end:onion'],[16],1,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_06_116,P02,P02_06,00:04:26.819,00:04:26.82,00:04:27.70,16009,16062,pick up mug,pick-up,0,mug,13,['mug'],[13],1,5.0,5.0,4.0,4.0,5.0,0.8863636363636362,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_06_214,P02,P02_06,00:09:39.100,00:09:37.21,00:09:38.95,34632,34737,pick lettuce,pick,0,lettuce,120,['lettuce'],[120],1,5.0,4.0,5.0,4.0,3.0,0.7635135135135134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_06_45,P02,P02_06,00:01:53.640,00:01:53.94,00:02:03.43,6836,7405,wash tupperware,wash,2,tupperware,23,['tupperware'],[23],1,5.0,5.0,5.0,5.0,4.0,0.9404761904761904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_07_16,P02,P02_07,00:00:33.1,00:00:32.6,00:00:33.2,1954,1995,put tongs,put,1,tongs,142,['tongs'],[142],1,5.0,5.0,4.0,4.0,5.0,0.8863636363636362,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_07_3,P02,P02_07,00:00:07.8,00:00:07.0,00:00:17.0,418,1017,open drawer,open,3,drawer,8,['drawer'],[8],1,5.0,5.0,4.0,5.0,4.0,0.8863636363636362,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_09_243,P02,P02_09,00:17:17.410,00:17:13.93,00:17:14.53,62035,62071,pick up knife,pick-up,0,knife,4,['knife'],[4],1,5.0,4.0,4.0,4.0,5.0,0.8369565217391306,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_101_0,P02,P02_101,00:00:04.9,00:00:05.3,00:00:06.4,264,320,switch on coffee machine,switch-on,6,machine:coffee,50,['machine:coffee'],[50],1,5.0,5.0,4.0,5.0,4.0,0.8863636363636362,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_101_20,P02,P02_101,00:00:38.7,00:00:38.7,00:00:43.1,1937,2153,pick up bread,pick-up,0,bread,33,['bread'],[33],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761904,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_101_26,P02,P02_101,00:00:56.9,00:00:57.3,00:01:02.9,2864,3145,pick up toast,pick-up,0,toast,33,['toast'],[33],1,5.0,5.0,5.0,4.0,4.0,0.8863636363636362,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_101_3,P02,P02_101,00:00:09.9,00:00:10.0,00:00:10.4,501,520,place pod,place,1,pod,59,['pod'],[59],1,5.0,5.0,5.0,4.0,5.0,0.9404761904761904,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_101_38,P02,P02_101,00:01:25.9,00:01:25.8,00:01:27.3,4291,4365,open fridge,open,3,fridge,12,['fridge'],[12],1,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_101_41,P02,P02_101,00:01:32.7,00:01:31.9,00:01:32.7,4595,4637,put jam,put,1,jam,115,['jam'],[115],1,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_101_60,P02,P02_101,00:02:28.7,00:02:28.2,00:02:29.8,7409,7489,put bread in plate,put-in,5,bread,33,"['bread', 'plate']","[33, 2]",1,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_101_92,P02,P02_101,00:03:33.2,00:03:32.5,00:03:34.7,10625,10736,wash sponge,wash,2,sponge,9,['sponge'],[9],1,4.0,1.0,4.0,3.0,3.0,0.326923076923077,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_102_15,P02,P02_102,00:00:22.4,00:00:22.5,00:00:23.6,1126,1180,open fridge,open,3,fridge,12,['fridge'],[12],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_102_98,P02,P02_102,00:03:06.155,00:03:06.05,00:03:09.11,9302,9455,hit bottle,hit,32,bottle,15,['bottle'],[15],1,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_107_24,P02,P02_107,00:00:50.4,00:00:50.6,00:00:51.7,2531,2586,empty pods into bin,empty,20,pod,59,"['pod', 'bin']","[59, 36]",1,5.0,5.0,5.0,4.0,5.0,0.9404761904761904,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_108_256,P02,P02_108,00:14:15.905,00:14:15.98,00:14:16.60,42799,42830,close tap,turn-off,8,tap,0,['tap'],[0],1,5.0,4.0,5.0,4.0,4.0,0.8369565217391306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_109_113,P02,P02_109,00:10:01.7,00:10:01.1,00:10:02.4,30052,30120,open garlic press,open,3,press:garlic,172,['press:garlic'],[172],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761904,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_109_139,P02,P02_109,00:10:46.9,00:10:46.3,00:10:49.1,32314,32452,take meat,take,0,meat,28,['meat'],[28],1,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_109_14,P02,P02_109,00:00:58.4,00:00:58.3,00:00:59.8,2914,2988,get knife from stand,get-from,0,knife,4,"['knife', 'stand']","[4, 249]",1,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_109_45,P02,P02_109,00:03:03.2,00:03:02.0,00:05:21.3,9099,16066,chop onion,chop,7,onion,16,['onion'],[16],1,4.0,4.0,4.0,5.0,4.0,0.7916666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_109_58,P02,P02_109,00:05:45.4,00:05:45.3,00:05:46.2,17266,17309,open oil bottle,open,3,bottle:oil,15,['bottle:oil'],[15],1,5.0,5.0,4.0,4.0,4.0,0.8369565217391306,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_109_61,P02,P02_109,00:05:49.4,00:05:49.4,00:05:50.0,17472,17498,put down oil bottle,put-down,1,bottle:oil,15,['bottle:oil'],[15],1,5.0,5.0,5.0,4.0,5.0,0.9404761904761904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_109_72,P02,P02_109,00:06:26.4,00:06:25.8,00:06:27.1,19292,19357,throw some onion pieces,throw,13,piece:onion,16,['piece:onion'],[16],1,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_112_170,P02,P02_112,00:11:42.182,00:11:41.20,00:11:43.73,35060,35186,squeeze dough,squeeze,18,dough,25,['dough'],[25],1,4.0,5.0,5.0,4.0,4.0,0.8369565217391306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_112_19,P02,P02_112,00:00:49.406,00:00:48.43,00:00:49.63,2421,2481,put down jar,put-down,1,jar,40,['jar'],[40],1,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_112_195,P02,P02_112,00:13:31.916,00:13:31.74,00:13:32.49,40587,40624,get some oil from,get-from,0,oil,31,['oil'],[31],1,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_112_214,P02,P02_112,00:15:15.177,00:15:14.89,00:15:19.27,45744,45963,shape ball of dough,shape,74,ball:dough,25,['ball:dough'],[25],1,4.0,5.0,5.0,5.0,5.0,0.9404761904761904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_112_63,P02,P02_112,00:02:46.651,00:02:46.38,00:02:59.39,8319,8969,mix spice with meat,mix-with,10,spice,85,"['spice', 'meat']","[85, 28]",1,5.0,4.0,5.0,5.0,5.0,0.9404761904761904,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
P02_118_112,P02,P02_118,00:05:33.158,00:05:32.99,00:05:34.19,16649,16709,open drawer,open,3,drawer,8,['drawer'],[8],1,5.0,5.0,5.0,4.0,4.0,0.8863636363636362,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_118_13,P02,P02_118,00:01:14.918,00:01:13.79,00:01:20.03,3689,4001,put butter cubes in bowl,put,1,cube:butter,78,"['cube:butter', 'bowl']","[78, 7]",1,5.0,5.0,5.0,4.0,5.0,0.9404761904761904,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_118_135,P02,P02_118,00:06:35.905,00:06:35.54,00:06:36.50,19777,19825,pick up sponge,pick-up,0,sponge,9,['sponge'],[9],1,5.0,5.0,2.0,5.0,5.0,0.7115384615384615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P02_120_105,P02,P02_120,00:06:23.155,00:06:22.79,00:06:23.80,19139,19190,remove lid from blender,remove-from,12,lid,6,"['lid', 'blender']","[6, 82]",1,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
