narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,action_presence,camera_motion,lighting,focus,action_completeness,object_presence,quality_score,tsn_raw_logit_verb,tsn_raw_logit_noun,tsn_raw_logit_action,avion_raw_logit_action,avion_raw_logit_verb,avion_raw_logit_noun
P01_103_68,P01,P01_103,00:02:03.1,00:02:01.0,00:02:04.6,6050,6229,put cereals into cupboard,put-into,5,cereal,99,"['cereal', 'cupboard']","[99, 3]",1,4.0,4.0,4.0,4.0,3.0,0.6875,0.35411897,0.87082666,0.30837625,0.632,0.689,0.6455
P01_103_73,P01,P01_103,00:02:10.1,00:02:09.2,00:02:10.2,6461,6508,pick up food container,pick-up,0,container:food,21,['container:food'],[21],1,5.0,5.0,5.0,5.0,5.0,1.0,0.20901218,0.9512352,0.19881974,0.67,0.742,0.6797
P01_104_16,P01,P01_104,00:00:32.9,00:00:32.3,00:00:33.7,1616,1686,squeeze sponge,squeeze,18,sponge,9,['sponge'],[9],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761904,0.03386744,0.1977454,0.0066971304,0.697,0.722,0.7017
P01_104_6,P01,P01_104,00:00:18.1,00:00:17.9,00:00:18.8,896,942,open drawer,open,3,drawer,8,['drawer'],[8],1,5.0,5.0,5.0,5.0,5.0,1.0,0.56479985,0.96508604,0.5450804,0.6973,0.716,0.702
P01_104_68,P01,P01_104,00:02:58.3,00:02:58.1,00:02:59.1,8906,8953,put down sponge,put-down,1,sponge,9,['sponge'],[9],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761904,0.45858595,0.9453778,0.43353698,0.7373,0.7817,0.7437
P01_104_9,P01,P01_104,00:00:22.9,00:00:22.7,00:00:23.3,1137,1167,take sponge,take,0,sponge,9,['sponge'],[9],1,5.0,5.0,4.0,4.0,4.0,0.8369565217391306,0.66965336,0.8180139,0.54778576,0.733,0.784,0.739
P01_105_104,P01,P01_105,00:03:11.100,00:03:10.95,00:03:11.45,9547,9572,put courgette dice into wok,put-into,5,dice:courgette,76,"['dice:courgette', 'wok']","[76, 5]",1,5.0,5.0,5.0,4.0,5.0,0.9404761904761904,0.96897775,0.9997483,0.96873385,0.689,0.7163,0.773
P01_105_180,P01,P01_105,00:06:39.351,00:06:39.03,00:06:39.75,19951,19987,put down lid,put-down,1,lid,6,['lid'],[6],1,5.0,5.0,5.0,5.0,5.0,1.0,0.4407024,0.9132433,0.40246853,0.731,0.769,0.743
P01_105_194,P01,P01_105,00:06:51.601,00:06:51.59,00:06:52.13,20579,20606,close fridge,close,4,fridge,12,['fridge'],[12],1,5.0,4.0,5.0,4.0,5.0,0.8863636363636362,0.93478465,0.8119134,0.7589642,0.7036,0.7163,0.7075
P01_105_381,P01,P01_105,00:15:01.356,00:15:01.15,00:15:01.80,45057,45090,turn off tap,turn-off,8,tap,0,['tap'],[0],1,3.0,4.0,3.0,4.0,3.0,0.5833333333333334,0.97652537,0.93234247,0.91045606,0.6753,0.6763,0.683
P01_105_596,P01,P01_105,00:23:53.851,00:23:53.41,00:24:13.53,71670,72676,stir food,stir,10,food,34,['food'],[34],1,5.0,5.0,5.0,5.0,5.0,1.0,0.9353405,0.9499879,0.88856214,0.7554,0.768,0.7583
P01_105_638,P01,P01_105,00:26:21.604,00:26:21.55,00:26:23.28,79077,79164,pick up kettle,pick-up,0,kettle,44,['kettle'],[44],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761904,0.5006813,0.49014005,0.24540395,0.742,0.7954,0.7583
P01_107_33,P01,P01_107,00:01:01.353,00:01:01.09,00:01:01.85,3054,3092,open bottle,open,3,bottle,15,['bottle'],[15],1,5.0,5.0,5.0,5.0,5.0,1.0,0.26643515,0.36982813,0.09853521,0.6084,0.6772,0.6143
P01_107_56,P01,P01_107,00:01:45.356,00:01:45.06,00:01:46.03,5253,5301,put spoon into cup,put-into,5,spoon,1,"['spoon', 'cup']","[1, 13]",1,5.0,4.0,4.0,5.0,4.0,0.8369565217391306,0.6453167,0.9942526,0.6416078,0.7,0.7217,0.7305
P01_109_641,P01,P01_109,00:48:09.350,00:48:09.43,00:48:09.75,144471,144487,turn on tap,turn-on,6,tap,0,['tap'],[0],1,5.0,5.0,5.0,4.0,5.0,0.9404761904761904,0.0010137942,6.044352e-06,6.1277294e-09,0.7056,0.706,0.7144
P01_109_648,P01,P01_109,00:48:19.600,00:48:18.94,00:48:20.75,144947,145037,pick up bowl,pick-up,0,bowl,7,['bowl'],[7],1,5.0,4.0,4.0,4.0,4.0,0.7916666666666667,0.04044977,7.196151e-06,2.9108264e-07,0.707,0.7627,0.7153
P01_109_706,P01,P01_109,00:51:54.100,00:51:53.62,00:51:57.02,155681,155851,flip omelette,flip,22,omelette,162,['omelette'],[162],1,5.0,5.0,5.0,5.0,4.0,0.9404761904761904,2.4583853e-06,3.3586788e-05,8.2569264e-11,0.836,0.84,0.838
P01_17_100,P01,P01_17,00:07:00.110,00:07:00.16,00:07:12.02,25209,25921,grate carrots,grate,77,carrot,41,['carrot'],[41],1,5.0,5.0,5.0,5.0,5.0,1.0,0.9994843,0.9999906,0.9994749,0.729,0.731,0.752
P01_18_520,P01,P01_18,00:41:54.400,00:41:52.48,00:41:54.23,150748,150853,put down sponge,put-down,1,sponge,9,['sponge'],[9],1,5.0,5.0,5.0,5.0,5.0,1.0,0.7569353,0.9101886,0.6889539,0.724,0.7725,0.7305
P01_18_585,P01,P01_18,00:50:20.910,00:49:49.13,00:50:30.03,179347,181801,still stirring food,stir,10,food,34,['food'],[34],1,5.0,5.0,5.0,4.0,5.0,0.9404761904761904,0.9996829,0.99967647,0.9993595,0.713,0.725,0.715
P01_18_611,P01,P01_18,00:53:57.930,00:53:56.20,00:53:58.20,194172,194292,put down spoon,put-down,1,spoon,1,['spoon'],[1],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761904,0.41545168,0.7289149,0.30282894,0.654,0.706,0.667
P01_18_96,P01,P01_18,00:07:37.300,00:07:34.91,00:07:35.82,27294,27349,open cupboard,open,3,cupboard,3,['cupboard'],[3],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761904,0.12524019,0.9975769,0.12493672,0.6934,0.709,0.7
P01_19_42,P01,P01_19,00:02:34.750,00:02:32.56,00:02:34.83,9153,9289,turn on tap,turn-on,6,tap,0,['tap'],[0],1,5.0,4.0,3.0,5.0,5.0,0.806338028169014,0.018075204,0.28945667,0.005231988,0.658,0.659,0.668
P01_19_52,P01,P01_19,00:03:16.459,00:03:15.87,00:03:16.79,11752,11807,put down glass,put-down,1,glass,10,['glass'],[10],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761904,0.54790014,0.18426721,0.10096003,0.7256,0.767,0.7344
P01_19_68,P01,P01_19,00:03:48.769,00:03:46.98,00:03:53.73,13618,14023,wash ladle,wash,2,ladle,97,['ladle'],[97],1,5.0,5.0,5.0,5.0,5.0,1.0,0.99888223,0.29218113,0.29185453,0.743,0.808,0.7534
P02_01_0,P02,P02_01,00:00:03.2,00:00:02.3,00:00:04.0,138,240,walk to sink,walk,67,sink,63,['sink'],[63],1,5.0,5.0,3.0,4.0,4.0,0.7635135135135134,0.28714612,0.0011650044,0.0003345265,0.5884,0.602,0.59
P02_01_10,P02,P02_01,00:00:24.9,00:00:23.7,00:00:26.1,1421,1564,pick mug,pick,0,mug,13,['mug'],[13],1,5.0,5.0,5.0,5.0,5.0,1.0,0.79394495,0.9355956,0.7428114,0.638,0.7046,0.649
P02_01_18,P02,P02_01,00:00:46.7,00:00:43.8,00:00:45.4,2630,2724,remove bag from cereal,remove-from,12,bag,19,"['bag', 'cereal']","[19, 99]",1,5.0,5.0,5.0,5.0,4.0,0.9404761904761904,0.028556062,0.21738482,0.0062076543,0.8677,0.8706,0.9067
P02_01_22,P02,P02_01,00:00:54.6,00:00:53.7,00:00:54.9,3223,3296,close bag,close,4,bag,19,['bag'],[19],1,5.0,5.0,5.0,4.0,4.0,0.8863636363636362,0.09235666,0.40155232,0.037086032,0.802,0.8174,0.8423
P02_01_78,P02,P02_01,00:02:57.7,00:02:54.9,00:02:57.4,10496,10643,put water filter,put,1,filter:water,66,['filter:water'],[66],1,5.0,5.0,5.0,5.0,5.0,1.0,0.3921189,0.7848647,0.3077603,0.694,0.7695,0.7017
P02_03_0,P02,P02_03,00:00:03.8,00:00:02.8,00:00:05.2,165,315,open bag,open,3,bag,19,['bag'],[19],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761904,0.038573626,0.8254404,0.03184023,0.6753,0.701,0.7026
P02_03_109,P02,P02_03,00:05:24.3,00:05:23.4,00:05:24.6,19402,19474,pick up kettle,pick-up,0,kettle,44,['kettle'],[44],1,5.0,4.0,4.0,5.0,5.0,0.8863636363636362,0.4615193,0.9492987,0.43811965,0.655,0.731,0.6714
P02_03_123,P02,P02_03,00:05:51.0,00:05:49.9,00:05:57.6,20995,21453,put pot on stove,put-on,1,pot,29,"['pot', 'stove']","[29, 24]",1,5.0,5.0,4.0,5.0,5.0,0.9404761904761904,0.5946169,0.68471444,0.40714276,0.691,0.756,0.701
P02_03_127,P02,P02_03,00:06:20.8,00:06:26.5,00:06:36.8,23189,23805,still slicing onions,slice,7,onion,16,['onion'],[16],1,3.0,4.0,4.0,5.0,4.0,0.7240259740259741,0.99999917,0.9999789,0.99997807,0.686,0.7065,0.6943
P02_03_167,P02,P02_03,00:09:28.3,00:09:27.4,00:09:28.7,34042,34122,unplug,unplug,12,microwave,90,['microwave'],[90],1,5.0,5.0,5.0,5.0,5.0,1.0,0.47094753,0.43695354,0.20578219,0.689,0.7085,0.689
P02_03_185,P02,P02_03,00:10:40.4,00:10:39.7,00:10:40.8,38380,38447,switch stove off,switch-off,8,stove,24,['stove'],[24],1,5.0,5.0,5.0,5.0,5.0,1.0,0.53751415,0.8593596,0.46191797,0.925,0.9277,0.9297
P02_03_201,P02,P02_03,00:11:16.5,00:11:15.2,00:11:16.2,40512,40572,put cheese,put,1,cheese,32,['cheese'],[32],1,5.0,5.0,5.0,5.0,5.0,1.0,0.48538467,0.023453804,0.0113841165,0.722,0.793,0.743
P02_03_221,P02,P02_03,00:12:17.4,00:12:18.8,00:12:21.2,44331,44472,read recipe on pasta,read-on,38,recipe,149,"['recipe', 'pasta']","[149, 45]",1,5.0,4.0,5.0,5.0,5.0,0.9404761904761904,0.9900461,0.9354008,0.9260899,0.7583,0.784,0.7617
P02_03_234,P02,P02_03,00:12:56.0,00:12:55.0,00:12:56.1,46497,46565,move scissors,move,11,scissors,79,['scissors'],[79],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761904,0.058391564,0.091171645,0.005323655,0.6123,0.6655,0.6714
P02_03_261,P02,P02_03,00:14:33.7,00:14:32.9,00:14:34.4,52376,52461,lower heat,lower,73,heat,65,['heat'],[65],1,4.0,4.0,4.0,4.0,4.0,0.75,0.282342,0.89866674,0.25373134,0.7603,0.7603,0.8237
P02_03_266,P02,P02_03,00:14:52.3,00:14:48.5,00:15:02.1,53308,54124,still chopping chicken,chop,7,chicken,57,['chicken'],[57],1,5.0,5.0,5.0,5.0,5.0,1.0,0.99667466,0.98337805,0.98010796,0.8174,0.8345,0.832
P02_03_277,P02,P02_03,00:15:52.6,00:15:51.7,00:15:53.2,57099,57190,close pesto,close,4,pesto,47,['pesto'],[47],1,5.0,5.0,4.0,5.0,4.0,0.8863636363636362,0.24884216,0.8714337,0.21684945,0.74,0.763,0.787
P02_03_288,P02,P02_03,00:16:12.4,00:16:10.8,00:16:11.7,58250,58302,put cheese down,put-down,1,cheese,32,['cheese'],[32],1,3.0,4.0,4.0,4.0,5.0,0.7240259740259741,0.620138,0.94877183,0.5883694,0.6855,0.765,0.7085
P02_03_316,P02,P02_03,00:18:00.0,00:17:57.1,00:17:58.0,64623,64678,increase heat,increase,70,heat,65,['heat'],[65],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761904,0.33517596,0.97160274,0.32565787,0.764,0.7646,0.8496
P02_03_92,P02,P02_03,00:04:07.5,00:04:07.4,00:04:08.6,14847,14914,put onion on chopping board,put-on,1,onion,16,"['onion', 'board:chopping']","[16, 18]",1,5.0,5.0,4.0,5.0,5.0,0.9404761904761904,0.14423756,0.61633396,0.08889851,0.792,0.826,0.816
P02_03_97,P02,P02_03,00:04:18.1,00:04:16.5,00:04:19.0,15391,15542,chop end of onion,chop,7,end:onion,16,['end:onion'],[16],1,5.0,5.0,5.0,5.0,5.0,1.0,0.99925655,0.9999491,0.9992057,0.6323,0.654,0.645
P02_06_116,P02,P02_06,00:04:26.819,00:04:26.82,00:04:27.70,16009,16062,pick up mug,pick-up,0,mug,13,['mug'],[13],1,5.0,5.0,4.0,4.0,5.0,0.8863636363636362,0.5135211,0.8796589,0.45172337,0.7476,0.79,0.756
P02_06_214,P02,P02_06,00:09:39.100,00:09:37.21,00:09:38.95,34632,34737,pick lettuce,pick,0,lettuce,120,['lettuce'],[120],1,5.0,4.0,5.0,4.0,3.0,0.7635135135135134,0.48969337,0.8037611,0.3935965,0.6577,0.7583,0.674
P02_06_45,P02,P02_06,00:01:53.640,00:01:53.94,00:02:03.43,6836,7405,wash tupperware,wash,2,tupperware,23,['tupperware'],[23],1,5.0,5.0,5.0,5.0,4.0,0.9404761904761904,0.8269605,0.76626,0.63366675,0.643,0.6904,0.672
P02_07_16,P02,P02_07,00:00:33.1,00:00:32.6,00:00:33.2,1954,1995,put tongs,put,1,tongs,142,['tongs'],[142],1,5.0,5.0,4.0,4.0,5.0,0.8863636363636362,0.29597092,0.80562204,0.23844069,0.585,0.692,0.6035
P02_07_3,P02,P02_07,00:00:07.8,00:00:07.0,00:00:17.0,418,1017,open drawer,open,3,drawer,8,['drawer'],[8],1,5.0,5.0,4.0,5.0,4.0,0.8863636363636362,0.35609424,0.7347296,0.26163298,0.5747,0.624,0.6
P02_09_243,P02,P02_09,00:17:17.410,00:17:13.93,00:17:14.53,62035,62071,pick up knife,pick-up,0,knife,4,['knife'],[4],1,5.0,4.0,4.0,4.0,5.0,0.8369565217391306,0.6384294,0.03557835,0.022714267,0.6836,0.7324,0.691
P02_101_0,P02,P02_101,00:00:04.9,00:00:05.3,00:00:06.4,264,320,switch on coffee machine,switch-on,6,machine:coffee,50,['machine:coffee'],[50],1,5.0,5.0,4.0,5.0,4.0,0.8863636363636362,0.5952795,0.9811571,0.58406276,0.7603,0.7676,0.8
P02_101_20,P02,P02_101,00:00:38.7,00:00:38.7,00:00:43.1,1937,2153,pick up bread,pick-up,0,bread,33,['bread'],[33],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761904,0.5506244,0.025450505,0.0140136685,0.719,0.7705,0.744
P02_101_26,P02,P02_101,00:00:56.9,00:00:57.3,00:01:02.9,2864,3145,pick up toast,pick-up,0,toast,33,['toast'],[33],1,5.0,5.0,5.0,4.0,4.0,0.8863636363636362,0.25663066,0.8638433,0.22168869,0.7417,0.7812,0.803
P02_101_3,P02,P02_101,00:00:09.9,00:00:10.0,00:00:10.4,501,520,place pod,place,1,pod,59,['pod'],[59],1,5.0,5.0,5.0,4.0,5.0,0.9404761904761904,0.037094828,0.9782971,0.036289763,0.5205,0.62,0.601
P02_101_38,P02,P02_101,00:01:25.9,00:01:25.8,00:01:27.3,4291,4365,open fridge,open,3,fridge,12,['fridge'],[12],1,5.0,5.0,5.0,5.0,5.0,1.0,0.118273966,0.9994407,0.11820782,0.7485,0.757,0.752
P02_101_41,P02,P02_101,00:01:32.7,00:01:31.9,00:01:32.7,4595,4637,put jam,put,1,jam,115,['jam'],[115],1,5.0,5.0,5.0,5.0,5.0,1.0,0.8566109,0.9200412,0.7881173,0.613,0.706,0.656
P02_101_60,P02,P02_101,00:02:28.7,00:02:28.2,00:02:29.8,7409,7489,put bread in plate,put-in,5,bread,33,"['bread', 'plate']","[33, 2]",1,5.0,5.0,5.0,5.0,5.0,1.0,0.09205027,0.96403307,0.08873951,0.4316,0.4783,0.5234
P02_101_92,P02,P02_101,00:03:33.2,00:03:32.5,00:03:34.7,10625,10736,wash sponge,wash,2,sponge,9,['sponge'],[9],1,4.0,1.0,4.0,3.0,3.0,0.326923076923077,0.22364172,0.26294303,0.058805034,0.718,0.74,0.7324
P02_102_15,P02,P02_102,00:00:22.4,00:00:22.5,00:00:23.6,1126,1180,open fridge,open,3,fridge,12,['fridge'],[12],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761904,0.52434474,0.98799163,0.5180482,0.6885,0.7036,0.692
P02_102_98,P02,P02_102,00:03:06.155,00:03:06.05,00:03:09.11,9302,9455,hit bottle,hit,32,bottle,15,['bottle'],[15],1,5.0,5.0,5.0,5.0,5.0,1.0,0.267121,0.902615,0.24110742,0.843,0.8433,0.861
P02_107_24,P02,P02_107,00:00:50.4,00:00:50.6,00:00:51.7,2531,2586,empty pods into bin,empty,20,pod,59,"['pod', 'bin']","[59, 36]",1,5.0,5.0,5.0,4.0,5.0,0.9404761904761904,0.1228885,0.24053161,0.029558567,0.6924,0.703,0.703
P02_108_256,P02,P02_108,00:14:15.905,00:14:15.98,00:14:16.60,42799,42830,close tap,turn-off,8,tap,0,['tap'],[0],1,5.0,4.0,5.0,4.0,4.0,0.8369565217391306,0.9707893,0.99239314,0.96340466,0.711,0.712,0.718
P02_109_113,P02,P02_109,00:10:01.7,00:10:01.1,00:10:02.4,30052,30120,open garlic press,open,3,press:garlic,172,['press:garlic'],[172],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761904,0.16708721,0.5409568,0.090386964,0.598,0.613,0.7305
P02_109_139,P02,P02_109,00:10:46.9,00:10:46.3,00:10:49.1,32314,32452,take meat,take,0,meat,28,['meat'],[28],1,5.0,5.0,5.0,5.0,5.0,1.0,0.85997105,0.99999046,0.8599628,0.703,0.7656,0.7134
P02_109_14,P02,P02_109,00:00:58.4,00:00:58.3,00:00:59.8,2914,2988,get knife from stand,get-from,0,knife,4,"['knife', 'stand']","[4, 249]",1,5.0,5.0,5.0,5.0,5.0,1.0,0.79527503,0.9572443,0.7612725,0.694,0.75,0.699
P02_109_45,P02,P02_109,00:03:03.2,00:03:02.0,00:05:21.3,9099,16066,chop onion,chop,7,onion,16,['onion'],[16],1,4.0,4.0,4.0,5.0,4.0,0.7916666666666667,0.99956995,0.99702305,0.99659425,0.737,0.749,0.745
P02_109_58,P02,P02_109,00:05:45.4,00:05:45.3,00:05:46.2,17266,17309,open oil bottle,open,3,bottle:oil,15,['bottle:oil'],[15],1,5.0,5.0,4.0,4.0,4.0,0.8369565217391306,0.36715952,0.24967325,0.09166991,0.6714,0.6978,0.6855
P02_109_61,P02,P02_109,00:05:49.4,00:05:49.4,00:05:50.0,17472,17498,put down oil bottle,put-down,1,bottle:oil,15,['bottle:oil'],[15],1,5.0,5.0,5.0,4.0,5.0,0.9404761904761904,0.5197172,0.99073607,0.5149026,0.722,0.764,0.736
P02_109_72,P02,P02_109,00:06:26.4,00:06:25.8,00:06:27.1,19292,19357,throw some onion pieces,throw,13,piece:onion,16,['piece:onion'],[16],1,5.0,5.0,5.0,5.0,5.0,1.0,0.6106159,0.20735675,0.12661533,0.7856,0.8037,0.7964
P02_112_170,P02,P02_112,00:11:42.182,00:11:41.20,00:11:43.73,35060,35186,squeeze dough,squeeze,18,dough,25,['dough'],[25],1,4.0,5.0,5.0,4.0,4.0,0.8369565217391306,0.9809864,0.9999008,0.98088914,0.785,0.7876,0.8027
P02_112_19,P02,P02_112,00:00:49.406,00:00:48.43,00:00:49.63,2421,2481,put down jar,put-down,1,jar,40,['jar'],[40],1,5.0,5.0,5.0,5.0,5.0,1.0,0.7408713,0.9424467,0.69823176,0.642,0.7173,0.657
P02_112_195,P02,P02_112,00:13:31.916,00:13:31.74,00:13:32.49,40587,40624,get some oil from,get-from,0,oil,31,['oil'],[31],1,5.0,5.0,5.0,5.0,5.0,1.0,0.7771195,0.8947736,0.69534606,0.758,0.8037,0.767
P02_112_214,P02,P02_112,00:15:15.177,00:15:14.89,00:15:19.27,45744,45963,shape ball of dough,shape,74,ball:dough,25,['ball:dough'],[25],1,4.0,5.0,5.0,5.0,5.0,0.9404761904761904,0.8828412,0.99570316,0.8790478,0.674,0.674,0.6943
P02_112_63,P02,P02_112,00:02:46.651,00:02:46.38,00:02:59.39,8319,8969,mix spice with meat,mix-with,10,spice,85,"['spice', 'meat']","[85, 28]",1,5.0,4.0,5.0,5.0,5.0,0.9404761904761904,0.56948,0.05913475,0.033676058,0.0903,0.419,0.09265
P02_118_112,P02,P02_118,00:05:33.158,00:05:32.99,00:05:34.19,16649,16709,open drawer,open,3,drawer,8,['drawer'],[8],1,5.0,5.0,5.0,4.0,4.0,0.8863636363636362,0.6877784,0.8858745,0.60928535,0.7046,0.722,0.7085
P02_118_13,P02,P02_118,00:01:14.918,00:01:13.79,00:01:20.03,3689,4001,put butter cubes in bowl,put,1,cube:butter,78,"['cube:butter', 'bowl']","[78, 7]",1,5.0,5.0,5.0,4.0,5.0,0.9404761904761904,0.1725994,0.9990139,0.1724292,0.8223,0.8477,0.864
P02_118_135,P02,P02_118,00:06:35.905,00:06:35.54,00:06:36.50,19777,19825,pick up sponge,pick-up,0,sponge,9,['sponge'],[9],1,5.0,5.0,2.0,5.0,5.0,0.7115384615384615,0.5324839,0.8395829,0.44706437,0.6987,0.7583,0.703
P02_120_105,P02,P02_120,00:06:23.155,00:06:22.79,00:06:23.80,19139,19190,remove lid from blender,remove-from,12,lid,6,"['lid', 'blender']","[6, 82]",1,5.0,5.0,5.0,5.0,5.0,1.0,0.19376592,0.93470454,0.18111388,0.6475,0.656,0.683
P02_120_47,P02,P02_120,00:02:55.908,00:02:55.50,00:02:56.83,8775,8841,open fridge,open,3,fridge,12,['fridge'],[12],1,5.0,5.0,5.0,5.0,5.0,1.0,0.9717909,0.989654,0.96173674,0.639,0.655,0.643
P02_121_13,P02,P02_121,00:00:41.2,00:00:40.7,00:00:42.1,2035,2105,close baking paper,close,4,paper:baking,49,['paper:baking'],[49],1,5.0,5.0,5.0,5.0,4.0,0.9404761904761904,0.33654994,0.58062935,0.19541077,0.12366,0.2103,0.2457
P02_121_17,P02,P02_121,00:00:49.2,00:00:48.5,00:00:53.1,2423,2654,cut baking paper,cut,7,paper:baking,49,['paper:baking'],[49],1,5.0,5.0,5.0,5.0,5.0,1.0,0.99736834,0.99999964,0.997368,0.591,0.615,0.6055
P02_121_24,P02,P02_121,00:01:11.2,00:01:04.3,00:01:05.9,3213,3294,turn baking paper,turn,23,paper:baking,49,['paper:baking'],[49],1,4.0,4.0,4.0,5.0,5.0,0.8369565217391306,0.6642968,0.9999454,0.66426057,0.5483,0.5537,0.597
P02_121_33,P02,P02_121,00:01:37.9,00:01:37.5,00:01:38.8,4873,4941,put down scissors,put-down,1,scissors,79,['scissors'],[79],1,5.0,5.0,3.0,5.0,5.0,0.8529411764705883,0.17867234,0.036096442,0.006449436,0.6465,0.7197,0.664
P02_121_5,P02,P02_121,00:00:15.4,00:00:14.9,00:00:25.7,746,1287,mark cake mould boundaries on baking paper,mark-on,94,boundary:cake:mould,35,"['boundary:cake:mould', 'paper:baking']","[35, 49]",1,5.0,5.0,5.0,5.0,5.0,1.0,0.00059217593,0.92637527,0.0005485771,0.3994,0.3994,0.4265
P02_121_9,P02,P02_121,00:00:29.2,00:00:28.9,00:00:29.7,1444,1484,put down pen,put-down,1,pen,291,['pen'],[291],1,4.0,4.0,4.0,4.0,3.0,0.6875,0.48277768,0.00017629603,8.511179e-05,0.0267,0.2527,0.02785
P02_122_111,P02,P02_122,00:05:49.7,00:05:49.7,00:05:58.8,17482,17941,slide pepper from chopping board into plate using knife,slide-from,61,pepper,37,"['pepper', 'board:chopping', 'plate', 'knife']","[37, 18, 2, 4]",1,5.0,4.0,5.0,5.0,5.0,0.9404761904761904,0.7031924,0.9530526,0.67017937,0.1569,0.1791,0.1991
P02_122_131,P02,P02_122,00:07:54.4,00:07:54.1,00:07:55.6,23707,23779,pick up chopping board,pick-up,0,board:chopping,18,['board:chopping'],[18],1,4.0,4.0,5.0,5.0,5.0,0.8863636363636362,0.46245688,0.91426975,0.42281035,0.683,0.7427,0.6934
P02_122_139,P02,P02_122,00:08:28.9,00:08:28.3,00:08:29.6,25415,25479,put down oil bottle,put-down,1,bottle:oil,15,['bottle:oil'],[15],1,5.0,5.0,5.0,4.0,5.0,0.9404761904761904,0.45400777,0.9583559,0.43510103,0.6724,0.728,0.688
P02_122_163,P02,P02_122,00:09:31.7,00:09:31.4,00:09:33.9,28567,28697,put plate and fork in sink,put-in,5,plate,2,"['plate', 'fork', 'sink']","[2, 14, 63]",1,4.0,4.0,5.0,4.0,4.0,0.7916666666666667,0.30067313,0.9928867,0.29853436,0.5273,0.5894,0.5913
P02_122_166,P02,P02_122,00:10:00.4,00:10:00.3,00:10:01.7,30017,30085,hang gloves on ovens side,hang-on,41,glove,60,"['glove', 'side:oven']","[60, 46]",1,4.0,4.0,4.0,4.0,2.0,0.5833333333333334,0.6462595,0.8634425,0.5580079,0.6323,0.655,0.666
P02_122_171,P02,P02_122,00:10:09.9,00:10:10.0,00:10:10.9,30500,30544,close cupboard,close,4,cupboard,3,['cupboard'],[3],1,5.0,5.0,4.0,3.0,4.0,0.7635135135135134,0.5807577,0.98344445,0.5711429,0.7236,0.735,0.729
P02_122_194,P02,P02_122,00:11:53.7,00:11:53.0,00:11:54.2,35649,35712,switch off hob,switch-off,8,hob,24,['hob'],[24],1,4.0,4.0,4.0,5.0,4.0,0.7916666666666667,0.6299569,0.33630127,0.2118553,0.62,0.632,0.637
P02_122_202,P02,P02_122,00:12:18.4,00:12:17.8,00:12:20.2,36890,37008,pick up bag of bread wraps,pick-up,0,bag:bread:wrap,19,['bag:bread:wrap'],[19],1,5.0,5.0,5.0,5.0,5.0,1.0,0.6247674,0.5708306,0.35663635,0.6753,0.732,0.6904
P02_122_28,P02,P02_122,00:01:28.2,00:01:28.0,00:01:28.6,4402,4428,put down chopping board,put-down,1,board:chopping,18,['board:chopping'],[18],1,5.0,5.0,5.0,4.0,5.0,0.9404761904761904,0.49576315,0.761137,0.37734368,0.696,0.742,0.704
P02_122_39,P02,P02_122,00:01:48.7,00:01:48.3,00:01:50.6,5415,5532,crack egg,crack,30,egg,53,['egg'],[53],1,5.0,5.0,5.0,5.0,5.0,1.0,0.99921906,0.9928873,0.9921119,0.7227,0.7246,0.737
P02_122_69,P02,P02_122,00:02:55.2,00:02:55.4,00:02:55.9,8769,8793,throw piece of pepper,throw,13,piece:pepper,37,['piece:pepper'],[37],1,5.0,5.0,5.0,2.0,2.0,0.53125,0.8538585,0.026679868,0.022780832,0.29,0.36,0.2925
P02_122_88,P02,P02_122,00:05:02.4,00:05:01.4,00:05:02.6,15067,15132,pour salt in plate,pour-in,9,salt,38,"['salt', 'plate']","[38, 2]",1,5.0,5.0,5.0,5.0,5.0,1.0,0.97382313,0.99930656,0.97314787,0.6494,0.6807,0.668
P02_122_98,P02,P02_122,00:05:13.9,00:05:13.8,00:05:14.5,15688,15724,pour pepper from lid into plate,pour-from,9,pepper,37,"['pepper', 'lid', 'plate']","[37, 6, 2]",1,5.0,4.0,5.0,5.0,5.0,0.9404761904761904,0.9815732,0.037069835,0.036386758,0.5083,0.7607,0.523
P02_123_115,P02,P02_123,00:05:50.654,00:05:50.09,00:05:51.12,17504,17556,rest wooden spoon on pan,rest-on,1,spoon:wooden,1,"['spoon:wooden', 'pan']","[1, 5]",1,5.0,5.0,5.0,5.0,5.0,1.0,0.20211388,0.74445134,0.15046395,0.697,0.735,0.709
