narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,action_presence,camera_motion,lighting,focus,action_completeness,object_presence,quality_score
P02_03_127,P02,P02_03,00:06:20.8,00:06:26.5,00:06:36.8,23189,23805,still slicing onions,slice,7,onion,16,['onion'],[16],1,3.0,4.0,4.0,5.0,4.0,0.7240259740259741
P02_03_167,P02,P02_03,00:09:28.3,00:09:27.4,00:09:28.7,34042,34122,unplug,unplug,12,microwave,90,['microwave'],[90],1,5.0,5.0,5.0,5.0,5.0,1.0
P02_03_185,P02,P02_03,00:10:40.4,00:10:39.7,00:10:40.8,38380,38447,switch stove off,switch-off,8,stove,24,['stove'],[24],1,5.0,5.0,5.0,5.0,5.0,1.0
P02_03_201,P02,P02_03,00:11:16.5,00:11:15.2,00:11:16.2,40512,40572,put cheese,put,1,cheese,32,['cheese'],[32],1,5.0,5.0,5.0,5.0,5.0,1.0
P02_03_221,P02,P02_03,00:12:17.4,00:12:18.8,00:12:21.2,44331,44472,read recipe on pasta,read-on,38,recipe,149,"['recipe', 'pasta']","[149, 45]",1,5.0,4.0,5.0,5.0,5.0,0.9404761904761905
P02_03_234,P02,P02_03,00:12:56.0,00:12:55.0,00:12:56.1,46497,46565,move scissors,move,11,scissors,79,['scissors'],[79],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P02_03_261,P02,P02_03,00:14:33.7,00:14:32.9,00:14:34.4,52376,52461,lower heat,lower,73,heat,65,['heat'],[65],1,4.0,4.0,4.0,4.0,4.0,0.75
P02_03_266,P02,P02_03,00:14:52.3,00:14:48.5,00:15:02.1,53308,54124,still chopping chicken,chop,7,chicken,57,['chicken'],[57],1,5.0,5.0,5.0,5.0,5.0,1.0
P02_03_277,P02,P02_03,00:15:52.6,00:15:51.7,00:15:53.2,57099,57190,close pesto,close,4,pesto,47,['pesto'],[47],1,5.0,5.0,4.0,5.0,4.0,0.8863636363636362
P02_03_288,P02,P02_03,00:16:12.4,00:16:10.8,00:16:11.7,58250,58302,put cheese down,put-down,1,cheese,32,['cheese'],[32],1,3.0,4.0,4.0,4.0,5.0,0.7240259740259741
P02_03_316,P02,P02_03,00:18:00.0,00:17:57.1,00:17:58.0,64623,64678,increase heat,increase,70,heat,65,['heat'],[65],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761905
P02_03_92,P02,P02_03,00:04:07.5,00:04:07.4,00:04:08.6,14847,14914,put onion on chopping board,put-on,1,onion,16,"['onion', 'board:chopping']","[16, 18]",1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P02_03_97,P02,P02_03,00:04:18.1,00:04:16.5,00:04:19.0,15391,15542,chop end of onion,chop,7,end:onion,16,['end:onion'],[16],1,5.0,5.0,5.0,5.0,5.0,1.0
P02_06_116,P02,P02_06,00:04:26.819,00:04:26.82,00:04:27.70,16009,16062,pick up mug,pick-up,0,mug,13,['mug'],[13],1,5.0,5.0,4.0,4.0,5.0,0.8863636363636362
P02_06_214,P02,P02_06,00:09:39.100,00:09:37.21,00:09:38.95,34632,34737,pick lettuce,pick,0,lettuce,120,['lettuce'],[120],1,5.0,4.0,5.0,4.0,3.0,0.7635135135135134
P02_06_45,P02,P02_06,00:01:53.640,00:01:53.94,00:02:03.43,6836,7405,wash tupperware,wash,2,tupperware,23,['tupperware'],[23],1,5.0,5.0,5.0,5.0,4.0,0.9404761904761905
P02_07_16,P02,P02_07,00:00:33.1,00:00:32.6,00:00:33.2,1954,1995,put tongs,put,1,tongs,142,['tongs'],[142],1,5.0,5.0,4.0,4.0,5.0,0.8863636363636362
P02_07_3,P02,P02_07,00:00:07.8,00:00:07.0,00:00:17.0,418,1017,open drawer,open,3,drawer,8,['drawer'],[8],1,5.0,5.0,4.0,5.0,4.0,0.8863636363636362
P02_09_243,P02,P02_09,00:17:17.410,00:17:13.93,00:17:14.53,62035,62071,pick up knife,pick-up,0,knife,4,['knife'],[4],1,5.0,4.0,4.0,4.0,5.0,0.8369565217391306
P02_101_0,P02,P02_101,00:00:04.9,00:00:05.3,00:00:06.4,264,320,switch on coffee machine,switch-on,6,machine:coffee,50,['machine:coffee'],[50],1,5.0,5.0,4.0,5.0,4.0,0.8863636363636362
P02_101_20,P02,P02_101,00:00:38.7,00:00:38.7,00:00:43.1,1937,2153,pick up bread,pick-up,0,bread,33,['bread'],[33],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761905
P02_101_26,P02,P02_101,00:00:56.9,00:00:57.3,00:01:02.9,2864,3145,pick up toast,pick-up,0,toast,33,['toast'],[33],1,5.0,5.0,5.0,4.0,4.0,0.9431818181818181
P02_101_3,P02,P02_101,00:00:09.9,00:00:10.0,00:00:10.4,501,520,place pod,place,1,pod,59,['pod'],[59],1,5.0,5.0,5.0,4.0,5.0,0.9404761904761905
P02_101_38,P02,P02_101,00:01:25.9,00:01:25.8,00:01:27.3,4291,4365,open fridge,open,3,fridge,12,['fridge'],[12],1,5.0,5.0,5.0,5.0,5.0,1.0
P02_101_41,P02,P02_101,00:01:32.7,00:01:31.9,00:01:32.7,4595,4637,put jam,put,1,jam,115,['jam'],[115],1,5.0,5.0,5.0,5.0,5.0,1.0
P02_101_60,P02,P02_101,00:02:28.7,00:02:28.2,00:02:29.8,7409,7489,put bread in plate,put-in,5,bread,33,"['bread', 'plate']","[33, 2]",1,5.0,5.0,5.0,5.0,5.0,1.0
P02_101_92,P02,P02_101,00:03:33.2,00:03:32.5,00:03:34.7,10625,10736,wash sponge,wash,2,sponge,9,['sponge'],[9],1,4.0,1.0,4.0,3.0,3.0,0.326923076923077
P02_102_15,P02,P02_102,00:00:22.4,00:00:22.5,00:00:23.6,1126,1180,open fridge,open,3,fridge,12,['fridge'],[12],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P02_102_98,P02,P02_102,00:03:06.155,00:03:06.05,00:03:09.11,9302,9455,hit bottle,hit,32,bottle,15,['bottle'],[15],1,5.0,5.0,5.0,5.0,5.0,1.0
P02_107_24,P02,P02_107,00:00:50.4,00:00:50.6,00:00:51.7,2531,2586,empty pods into bin,empty,20,pod,59,"['pod', 'bin']","[59, 36]",1,5.0,5.0,5.0,4.0,5.0,0.9134199134199134
P02_108_256,P02,P02_108,00:14:15.905,00:14:15.98,00:14:16.60,42799,42830,close tap,turn-off,8,tap,0,['tap'],[0],1,5.0,4.0,5.0,4.0,4.0,0.8369565217391306
P02_109_113,P02,P02_109,00:10:01.7,00:10:01.1,00:10:02.4,30052,30120,open garlic press,open,3,press:garlic,172,['press:garlic'],[172],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P02_109_139,P02,P02_109,00:10:46.9,00:10:46.3,00:10:49.1,32314,32452,take meat,take,0,meat,28,['meat'],[28],1,5.0,5.0,5.0,5.0,5.0,1.0
P02_109_14,P02,P02_109,00:00:58.4,00:00:58.3,00:00:59.8,2914,2988,get knife from stand,get-from,0,knife,4,"['knife', 'stand']","[4, 249]",1,5.0,5.0,5.0,5.0,5.0,0.8496835443037976
P02_109_45,P02,P02_109,00:03:03.2,00:03:02.0,00:05:21.3,9099,16066,chop onion,chop,7,onion,16,['onion'],[16],1,4.0,4.0,4.0,5.0,4.0,0.7916666666666667
P02_109_58,P02,P02_109,00:05:45.4,00:05:45.3,00:05:46.2,17266,17309,open oil bottle,open,3,bottle:oil,15,['bottle:oil'],[15],1,5.0,5.0,4.0,4.0,4.0,0.8369565217391306
P02_109_61,P02,P02_109,00:05:49.4,00:05:49.4,00:05:50.0,17472,17498,put down oil bottle,put-down,1,bottle:oil,15,['bottle:oil'],[15],1,5.0,5.0,5.0,4.0,5.0,0.9404761904761905
P02_109_72,P02,P02_109,00:06:26.4,00:06:25.8,00:06:27.1,19292,19357,throw some onion pieces,throw,13,piece:onion,16,['piece:onion'],[16],1,5.0,5.0,5.0,5.0,5.0,1.0
P02_112_170,P02,P02_112,00:11:42.182,00:11:41.20,00:11:43.73,35060,35186,squeeze dough,squeeze,18,dough,25,['dough'],[25],1,4.0,5.0,5.0,4.0,4.0,0.8369565217391306
P02_112_19,P02,P02_112,00:00:49.406,00:00:48.43,00:00:49.63,2421,2481,put down jar,put-down,1,jar,40,['jar'],[40],1,5.0,5.0,5.0,5.0,5.0,1.0
P02_112_195,P02,P02_112,00:13:31.916,00:13:31.74,00:13:32.49,40587,40624,get some oil from,get-from,0,oil,31,['oil'],[31],1,5.0,5.0,5.0,5.0,5.0,1.0
P02_112_214,P02,P02_112,00:15:15.177,00:15:14.89,00:15:19.27,45744,45963,shape ball of dough,shape,74,ball:dough,25,['ball:dough'],[25],1,4.0,5.0,5.0,5.0,5.0,0.9404761904761905
P02_112_63,P02,P02_112,00:02:46.651,00:02:46.38,00:02:59.39,8319,8969,mix spice with meat,mix-with,10,spice,85,"['spice', 'meat']","[85, 28]",1,5.0,4.0,5.0,5.0,5.0,0.9404761904761905
P02_118_112,P02,P02_118,00:05:33.158,00:05:32.99,00:05:34.19,16649,16709,open drawer,open,3,drawer,8,['drawer'],[8],1,5.0,5.0,5.0,4.0,4.0,0.8863636363636362
P02_118_13,P02,P02_118,00:01:14.918,00:01:13.79,00:01:20.03,3689,4001,put butter cubes in bowl,put,1,cube:butter,78,"['cube:butter', 'bowl']","[78, 7]",1,5.0,5.0,5.0,4.0,5.0,0.9404761904761905
P02_118_135,P02,P02_118,00:06:35.905,00:06:35.54,00:06:36.50,19777,19825,pick up sponge,pick-up,0,sponge,9,['sponge'],[9],1,5.0,5.0,2.0,5.0,5.0,0.7115384615384615
P02_120_105,P02,P02_120,00:06:23.155,00:06:22.79,00:06:23.80,19139,19190,remove lid from blender,remove-from,12,lid,6,"['lid', 'blender']","[6, 82]",1,5.0,5.0,5.0,5.0,5.0,1.0
P02_120_47,P02,P02_120,00:02:55.908,00:02:55.50,00:02:56.83,8775,8841,open fridge,open,3,fridge,12,['fridge'],[12],1,5.0,5.0,5.0,5.0,5.0,1.0
P02_121_13,P02,P02_121,00:00:41.2,00:00:40.7,00:00:42.1,2035,2105,close baking paper,close,4,paper:baking,49,['paper:baking'],[49],1,5.0,5.0,5.0,5.0,4.0,0.9404761904761905
P02_121_17,P02,P02_121,00:00:49.2,00:00:48.5,00:00:53.1,2423,2654,cut baking paper,cut,7,paper:baking,49,['paper:baking'],[49],1,5.0,5.0,5.0,5.0,5.0,1.0
P02_121_24,P02,P02_121,00:01:11.2,00:01:04.3,00:01:05.9,3213,3294,turn baking paper,turn,23,paper:baking,49,['paper:baking'],[49],1,4.0,4.0,4.0,5.0,5.0,0.8369565217391306
P02_121_33,P02,P02_121,00:01:37.9,00:01:37.5,00:01:38.8,4873,4941,put down scissors,put-down,1,scissors,79,['scissors'],[79],1,5.0,5.0,3.0,5.0,5.0,0.8529411764705883
P02_121_5,P02,P02_121,00:00:15.4,00:00:14.9,00:00:25.7,746,1287,mark cake mould boundaries on baking paper,mark-on,94,boundary:cake:mould,35,"['boundary:cake:mould', 'paper:baking']","[35, 49]",1,5.0,5.0,5.0,5.0,5.0,1.0
P02_121_9,P02,P02_121,00:00:29.2,00:00:28.9,00:00:29.7,1444,1484,put down pen,put-down,1,pen,291,['pen'],[291],1,4.0,4.0,4.0,4.0,3.0,0.6875
P02_122_111,P02,P02_122,00:05:49.7,00:05:49.7,00:05:58.8,17482,17941,slide pepper from chopping board into plate using knife,slide-from,61,pepper,37,"['pepper', 'board:chopping', 'plate', 'knife']","[37, 18, 2, 4]",1,5.0,4.0,5.0,5.0,5.0,0.9702380952380952
P02_122_131,P02,P02_122,00:07:54.4,00:07:54.1,00:07:55.6,23707,23779,pick up chopping board,pick-up,0,board:chopping,18,['board:chopping'],[18],1,4.0,4.0,5.0,5.0,5.0,0.8863636363636362
P02_122_139,P02,P02_122,00:08:28.9,00:08:28.3,00:08:29.6,25415,25479,put down oil bottle,put-down,1,bottle:oil,15,['bottle:oil'],[15],1,5.0,5.0,5.0,4.0,5.0,0.9404761904761905
P02_122_163,P02,P02_122,00:09:31.7,00:09:31.4,00:09:33.9,28567,28697,put plate and fork in sink,put-in,5,plate,2,"['plate', 'fork', 'sink']","[2, 14, 63]",1,4.0,4.0,5.0,4.0,4.0,0.7916666666666667
P02_122_166,P02,P02_122,00:10:00.4,00:10:00.3,00:10:01.7,30017,30085,hang gloves on ovens side,hang-on,41,glove,60,"['glove', 'side:oven']","[60, 46]",1,4.0,4.0,4.0,4.0,2.0,0.5833333333333334
P02_122_171,P02,P02_122,00:10:09.9,00:10:10.0,00:10:10.9,30500,30544,close cupboard,close,4,cupboard,3,['cupboard'],[3],1,5.0,5.0,4.0,3.0,4.0,0.7635135135135134
P02_122_194,P02,P02_122,00:11:53.7,00:11:53.0,00:11:54.2,35649,35712,switch off hob,switch-off,8,hob,24,['hob'],[24],1,4.0,4.0,4.0,5.0,4.0,0.7916666666666667
P02_122_202,P02,P02_122,00:12:18.4,00:12:17.8,00:12:20.2,36890,37008,pick up bag of bread wraps,pick-up,0,bag:bread:wrap,19,['bag:bread:wrap'],[19],1,5.0,5.0,5.0,5.0,5.0,1.0
P02_122_28,P02,P02_122,00:01:28.2,00:01:28.0,00:01:28.6,4402,4428,put down chopping board,put-down,1,board:chopping,18,['board:chopping'],[18],1,5.0,5.0,5.0,4.0,5.0,0.9404761904761905
P02_122_39,P02,P02_122,00:01:48.7,00:01:48.3,00:01:50.6,5415,5532,crack egg,crack,30,egg,53,['egg'],[53],1,5.0,5.0,5.0,5.0,5.0,1.0
P02_122_69,P02,P02_122,00:02:55.2,00:02:55.4,00:02:55.9,8769,8793,throw piece of pepper,throw,13,piece:pepper,37,['piece:pepper'],[37],1,5.0,5.0,5.0,2.0,2.0,0.53125
P02_122_88,P02,P02_122,00:05:02.4,00:05:01.4,00:05:02.6,15067,15132,pour salt in plate,pour-in,9,salt,38,"['salt', 'plate']","[38, 2]",1,5.0,5.0,5.0,5.0,5.0,1.0
P02_122_98,P02,P02_122,00:05:13.9,00:05:13.8,00:05:14.5,15688,15724,pour pepper from lid into plate,pour-from,9,pepper,37,"['pepper', 'lid', 'plate']","[37, 6, 2]",1,5.0,4.0,5.0,5.0,5.0,0.9404761904761905
P02_123_115,P02,P02_123,00:05:50.654,00:05:50.09,00:05:51.12,17504,17556,rest wooden spoon on pan,rest-on,1,spoon:wooden,1,"['spoon:wooden', 'pan']","[1, 5]",1,5.0,5.0,5.0,5.0,5.0,1.0
P02_123_225,P02,P02_123,00:12:45.654,00:12:45.19,00:12:46.17,38259,38308,put down spatula,put-down,1,spatula,20,['spatula'],[20],1,5.0,5.0,5.0,5.0,5.0,1.0
P02_123_410,P02,P02_123,00:20:53.665,00:20:50.55,00:20:54.18,62527,62709,move plate,move,11,plate,2,['plate'],[2],1,4.0,3.0,5.0,4.0,4.0,0.7240259740259741
P02_123_457,P02,P02_123,00:22:36.155,00:22:35.98,00:22:37.04,67799,67852,open compost bin,open,3,bin:compost,36,['bin:compost'],[36],1,5.0,5.0,5.0,5.0,5.0,1.0
P02_123_48,P02,P02_123,00:01:38.405,00:01:37.87,00:01:38.51,4893,4925,put down squeezer,put-down,1,squeezer,106,['squeezer'],[106],1,5.0,4.0,3.0,4.0,4.0,0.7240259740259741
P02_124_11,P02,P02_124,00:00:19.2,00:00:18.7,00:00:20.5,935,1027,put down washing powder,put-down,1,powder:washing,234,['powder:washing'],[234],1,4.0,4.0,4.0,5.0,4.0,0.7916666666666667
P02_124_19,P02,P02_124,00:00:41.7,00:00:41.0,00:00:42.5,2051,2127,put box in cupboard,put-in,5,box,23,"['box', 'cupboard']","[23, 3]",1,5.0,5.0,5.0,5.0,5.0,1.0
P02_124_3,P02,P02_124,00:00:07.169,00:00:06.87,00:00:07.42,343,371,open washing machine door,open,3,door:washing:machine,124,['door:washing:machine'],[124],1,5.0,5.0,5.0,5.0,5.0,1.0
P02_124_54,P02,P02_124,00:01:42.404,00:01:42.03,00:01:49.95,5101,5497,pour water from filter into coffee machine,pour-from,9,water,27,"['water', 'filter', 'machine:coffee']","[27, 77, 50]",1,4.0,4.0,4.0,5.0,4.0,0.7916666666666667
P02_124_86,P02,P02_124,00:03:40.2,00:03:39.6,00:03:41.0,10979,11050,put box in cupboard,put-in,5,box,23,"['box', 'cupboard']","[23, 3]",1,5.0,5.0,5.0,5.0,5.0,1.0
P02_128_11,P02,P02_128,00:00:27.2,00:00:27.2,00:00:28.1,1359,1403,put down bowl,put-down,1,bowl,7,['bowl'],[7],1,5.0,5.0,5.0,5.0,5.0,1.0
P02_128_26,P02,P02_128,00:00:55.7,00:00:55.6,00:00:57.0,2779,2851,empty milk bottle,empty,20,bottle:milk,15,['bottle:milk'],[15],1,5.0,5.0,5.0,5.0,5.0,1.0
P02_128_44,P02,P02_128,00:01:32.161,00:01:32.21,00:01:32.94,4610,4647,close fridge,close,4,fridge,12,['fridge'],[12],1,5.0,5.0,5.0,5.0,5.0,1.0
P02_128_48,P02,P02_128,00:01:39.4,00:01:39.8,00:01:40.6,4988,5029,get cereal from bag,get,0,cereal,99,"['cereal', 'bag']","[99, 19]",1,5.0,5.0,5.0,5.0,5.0,1.0
P02_128_7,P02,P02_128,00:00:10.4,00:00:10.3,00:00:10.7,513,534,close coffee machine,close,4,machine:coffee,50,['machine:coffee'],[50],1,4.0,4.0,3.0,2.0,4.0,0.5394736842105263
P02_129_232,P02,P02_129,00:08:11.404,00:08:10.75,00:08:12.18,24537,24609,put plate in drainer,put-in,5,plate,2,"['plate', 'drainer']","[2, 110]",1,5.0,5.0,5.0,5.0,5.0,1.0
P02_129_312,P02,P02_129,00:10:56.156,00:10:55.61,00:10:56.36,32780,32818,pick up spoon from sink,pick-up,0,spoon,1,"['spoon', 'sink']","[1, 63]",1,5.0,4.0,4.0,4.0,4.0,0.7916666666666667
P02_129_350,P02,P02_129,00:12:05.653,00:12:05.40,00:12:05.86,36270,36293,open garlic presser,open,3,presser:garlic,172,['presser:garlic'],[172],0,,,,,,0.0
P02_129_434,P02,P02_129,00:15:49.901,00:15:43.51,00:15:46.72,47175,47336,check cover,check,24,cover,89,['cover'],[89],1,4.0,5.0,3.0,3.0,5.0,0.699367088607595
P02_130_113,P02,P02_130,00:04:24.7,00:04:24.7,00:04:28.9,13237,13443,open biscuit packaging,open,3,packaging:biscuit,26,['packaging:biscuit'],[26],1,4.0,5.0,5.0,4.0,4.0,0.8369565217391306
P02_130_130,P02,P02_130,00:05:03.7,00:05:03.6,00:05:04.4,15180,15217,pick up chopping blades,pick-up,0,blade:chopping,4,['blade:chopping'],[4],1,5.0,5.0,5.0,4.0,5.0,0.9404761904761905
P02_130_138,P02,P02_130,00:05:18.2,00:05:18.1,00:05:19.9,15904,15996,pour biscuits powder from glass into bowl,pour-into,9,powder:biscuit,104,"['powder:biscuit', 'glass', 'bowl']","[104, 10, 7]",1,4.0,4.0,5.0,5.0,5.0,0.8863636363636362
P02_130_147,P02,P02_130,00:05:36.7,00:05:36.1,00:05:37.7,16807,16887,put ladder next to wall,put-to,1,ladder,230,"['ladder', 'wall']","[230, 242]",1,5.0,5.0,5.0,5.0,5.0,1.0
P02_130_160,P02,P02_130,00:06:15.4,00:06:15.0,00:06:16.5,18748,18827,pick up butter,pick-up,0,butter,78,['butter'],[78],1,4.0,4.0,4.0,4.0,3.0,0.6875
P02_130_192,P02,P02_130,00:07:19.2,00:07:19.3,00:07:20.1,21966,22006,insert chopping blades in food processor,insert,5,blade:chopping,4,"['blade:chopping', 'processor:food']","[4, 147]",1,5.0,5.0,5.0,5.0,5.0,1.0
P02_130_195,P02,P02_130,00:07:23.2,00:07:22.7,00:07:24.3,22133,22215,attach can opener to tin,attach,64,tin,61,['tin'],[61],1,5.0,5.0,5.0,5.0,5.0,1.0
P02_130_22,P02,P02_130,00:00:47.165,00:00:46.92,00:00:47.42,2346,2371,close tap,turn-off,8,tap,0,['tap'],[0],1,3.0,3.0,4.0,3.0,3.0,0.5394736842105263
P02_130_221,P02,P02_130,00:09:23.7,00:09:23.3,00:09:24.5,28164,28224,put down wooden spoon,put-down,1,spoon:wooden,1,['spoon:wooden'],[1],1,4.0,5.0,4.0,4.0,4.0,0.7916666666666667
P02_130_225,P02,P02_130,00:09:31.7,00:09:30.6,00:09:34.5,28531,28724,open cover of can,open,3,cover:can,89,['cover:can'],[89],1,5.0,5.0,5.0,5.0,5.0,1.0
P02_130_233,P02,P02_130,00:09:43.7,00:09:43.3,00:09:45.2,29163,29260,scoop cocoa powder from can,scoop,16,powder:cocoa,138,['powder:cocoa'],[138],1,5.0,5.0,5.0,5.0,5.0,1.0
P02_130_249,P02,P02_130,00:11:48.4,00:11:48.4,00:11:50.0,35422,35498,put down knife,put-down,1,knife,4,['knife'],[4],1,3.0,4.0,3.0,5.0,4.0,0.6646341463414634
P02_130_254,P02,P02_130,00:13:01.7,00:13:00.8,00:13:01.5,39040,39076,pick up wooden spoon,pick-up,0,spoon:wooden,1,['spoon:wooden'],[1],1,5.0,4.0,4.0,2.0,4.0,0.6120689655172414
P02_130_260,P02,P02_130,00:14:03.905,00:14:04.24,00:14:13.83,42212,42691,stir mixture in pan,stir,10,mixture,71,"['mixture', 'pan']","[71, 5]",1,5.0,5.0,5.0,5.0,5.0,1.0
P02_130_297,P02,P02_130,00:16:52.7,00:16:52.5,00:16:53.3,50625,50664,pick up knife,pick-up,0,knife,4,['knife'],[4],1,5.0,5.0,5.0,5.0,5.0,1.0
P02_130_301,P02,P02_130,00:16:56.7,00:16:56.6,00:16:57.3,50828,50864,pick up spoon,pick-up,0,spoon,1,['spoon'],[1],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761905
P02_130_308,P02,P02_130,00:17:03.2,00:17:03.1,00:17:05.8,51154,51291,mix biscuits and chocolate,mix,10,biscuit,104,"['biscuit', 'chocolate']","[104, 188]",1,5.0,5.0,5.0,5.0,5.0,1.0
P02_130_312,P02,P02_130,00:17:18.2,00:17:18.1,00:17:19.0,51905,51951,remove tupperware from cupboard,remove-from,12,tupperware,23,"['tupperware', 'cupboard']","[23, 3]",1,5.0,5.0,5.0,5.0,5.0,1.0
P02_130_322,P02,P02_130,00:17:38.2,00:17:38.2,00:17:38.7,52907,52937,throw paper in bin,throw-in,13,paper,49,"['paper', 'bin']","[49, 36]",1,4.0,4.0,4.0,5.0,4.0,0.7916666666666667
P02_130_46,P02,P02_130,00:01:49.2,00:01:48.8,00:01:50.4,5442,5517,put down chopping blades,put-down,1,blade:chopping,4,['blade:chopping'],[4],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P02_132_42,P02,P02_132,00:01:31.7,00:01:31.5,00:01:36.0,4574,4800,cut chocolate piece,cut,7,piece:chocolate,188,['piece:chocolate'],[188],1,4.0,4.0,5.0,5.0,5.0,0.8863636363636362
P02_132_68,P02,P02_132,00:02:51.9,00:02:49.7,00:02:53.3,8487,8667,pick up chocolate pieces,pick-up,0,piece:chocolate,188,['piece:chocolate'],[188],1,5.0,5.0,5.0,5.0,5.0,1.0
P02_132_7,P02,P02_132,00:00:23.4,00:00:22.8,00:00:23.7,1138,1183,put down lid,put-down,1,lid,6,['lid'],[6],1,5.0,5.0,5.0,5.0,5.0,0.8323170731707317
P02_132_84,P02,P02_132,00:03:33.4,00:03:33.2,00:03:34.9,10658,10746,close fridge,close,4,fridge,12,['fridge'],[12],1,4.0,4.0,3.0,4.0,3.0,0.6323529411764707
P02_135_0,P02,P02_135,00:00:04.2,00:00:04.1,00:00:04.8,203,242,pick up mug from drainer,pick-up,0,mug,13,"['mug', 'drainer']","[13, 110]",1,5.0,5.0,5.0,5.0,5.0,1.0
P02_135_113,P02,P02_135,00:04:16.9,00:04:15.6,00:04:17.3,12782,12866,pick up coffee mug,pick-up,0,mug:coffee,13,['mug:coffee'],[13],1,4.0,4.0,2.0,2.0,2.0,0.375
P02_135_25,P02,P02_135,00:00:52.2,00:00:51.9,00:00:52.9,2595,2645,close drawer,close,4,drawer,8,['drawer'],[8],1,4.0,4.0,4.0,4.0,4.0,0.75
P02_135_42,P02,P02_135,00:01:31.2,00:01:31.8,00:01:32.9,4589,4643,pick up half of bagel,pick-up,0,half:bagel,33,['half:bagel'],[33],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P02_135_58,P02,P02_135,00:01:57.4,00:01:57.4,00:01:58.3,5868,5917,open fridge,open,3,fridge,12,['fridge'],[12],1,4.0,3.0,5.0,4.0,4.0,0.8620129870129871
P03_03_0,P03,P03_03,00:00:03.3,00:00:01.0,00:00:03.3,59,195,pick up bag,pick-up,0,bag,19,['bag'],[19],1,5.0,5.0,2.0,2.0,3.0,0.47115384615384615
P03_03_11,P03,P03_03,00:00:22.0,00:00:19.7,00:00:21.2,1185,1270,check dryness,check,24,machine:washing,124,['machine:washing'],[124],1,4.0,4.0,3.0,3.0,5.0,0.6646341463414634
P03_03_3,P03,P03_03,00:00:08.3,00:00:06.5,00:00:07.3,392,437,take lunch box,take,0,box:lunch,23,['box:lunch'],[23],1,5.0,5.0,5.0,5.0,4.0,0.9404761904761905
P03_04_107,P03,P03_04,00:07:23.3,00:07:23.1,00:07:23.8,26587,26630,open fridge,open,3,fridge,12,['fridge'],[12],1,4.0,5.0,4.0,4.0,4.0,0.7916666666666667
P03_04_115,P03,P03_04,00:07:41.6,00:07:38.1,00:07:40.2,27487,27614,put chicken on cutting board,put-on,1,chicken,57,"['chicken', 'board:cutting']","[57, 18]",1,5.0,5.0,5.0,5.0,5.0,1.0
P03_04_122,P03,P03_04,00:08:26.1,00:08:23.8,00:08:32.1,30230,30724,dice chicken,dice,7,chicken,57,['chicken'],[57],1,5.0,5.0,5.0,5.0,5.0,1.0
P03_04_155,P03,P03_04,00:10:16.4,00:10:12.4,00:10:13.7,36745,36820,get stock cubes,get,0,cube:stock,95,['cube:stock'],[95],1,4.0,4.0,4.0,4.0,4.0,0.875
P03_04_162,P03,P03_04,00:10:48.0,00:10:45.5,00:10:53.9,38728,39231,crumble stock cube,crumble,42,cube:stock,95,['cube:stock'],[95],1,5.0,5.0,5.0,5.0,5.0,1.0
P03_04_173,P03,P03_04,00:11:35.0,00:11:31.8,00:11:37.5,41508,41847,take chicken,take,0,chicken,57,['chicken'],[57],1,4.0,5.0,4.0,5.0,4.0,0.8369565217391306
P03_04_176,P03,P03_04,00:12:02.3,00:11:59.5,00:12:00.8,43167,43250,take onions,take,0,onion,16,['onion'],[16],1,1.0,4.0,2.0,1.0,2.0,0.13461538461538464
P03_04_209,P03,P03_04,00:15:22.0,00:15:22.7,00:15:23.8,55363,55425,take chicken,take,0,chicken,57,['chicken'],[57],1,5.0,5.0,3.0,5.0,5.0,0.8529411764705883
P03_04_243,P03,P03_04,00:17:03.8,00:16:54.8,00:17:00.8,60886,61246,put pepper,put,1,pepper,37,['pepper'],[37],1,5.0,5.0,5.0,5.0,5.0,1.0
P03_04_257,P03,P03_04,00:18:55.4,00:18:45.8,00:18:52.8,67547,67970,put pans,put,1,pan,5,['pan'],[5],1,5.0,5.0,4.0,4.0,4.0,0.8369565217391306
P03_04_277,P03,P03_04,00:19:14.9,00:19:12.4,00:19:13.2,69143,69190,close drawer,close,4,drawer,8,['drawer'],[8],1,4.0,5.0,5.0,5.0,3.0,0.806338028169014
P03_04_281,P03,P03_04,00:19:23.1,00:19:19.3,00:19:31.6,69559,70294,stir food,stir,10,food,34,['food'],[34],1,5.0,5.0,5.0,5.0,5.0,1.0
P03_04_282,P03,P03_04,00:19:34.850,00:19:32.45,00:19:34.20,70347,70452,open squash,open,3,squash,116,['squash'],[116],1,5.0,5.0,4.0,3.0,4.0,0.7255067567567567
P03_04_292,P03,P03_04,00:19:55.8,00:19:53.6,00:19:57.1,71614,71826,fill squash,fill,26,squash,116,['squash'],[116],0,,,,,,0.0
